product,regime,n_ticks,frac_time,rv_50_mean,abs_ret_mean,spread_mean,depth_l1_mean,abs_obi_l1_mean
SLEEP_POD_SUEDE,low,9991,0.33303333333333335,18.98127602098462,8.848463617255529,9.765488940046042,21.8893003703333,0.01893798538889218
SLEEP_POD_SUEDE,mid,9991,0.33303333333333335,27.911816306866335,9.109248323491142,9.981883695325793,21.88499649684716,0.017072308551751847
SLEEP_POD_SUEDE,high,9991,0.33303333333333335,44.37277959624125,9.296216594935443,10.101191071964768,21.682614352917625,0.016052170691912348
SLEEP_POD_LAMB_WOOL,low,9991,0.33303333333333335,18.34130934909581,8.491142027825042,9.386948253428086,21.776999299369432,0.014950768076608511
SLEEP_POD_LAMB_WOOL,mid,9991,0.33303333333333335,27.527234652952274,8.44975477930137,9.373636272645381,21.661595435892302,0.016434673352180237
SLEEP_POD_LAMB_WOOL,high,9991,0.33303333333333335,43.82948879387432,8.59078170353318,9.439995996396757,21.796416775097587,0.015087315583074953
SLEEP_POD_POLYESTER,low,9991,0.33303333333333335,19.625533038310373,9.298368531678511,10.137924131718547,21.810529476528878,0.01694198669895686
SLEEP_POD_POLYESTER,mid,9991,0.33303333333333335,29.251650720382464,9.55905314783305,10.329896907216495,21.79781803623261,0.015228186160589297
SLEEP_POD_POLYESTER,high,9991,0.33303333333333335,46.79292551057759,9.55149634671204,10.419977980182164,21.646581923731357,0.014921749880392627
SLEEP_POD_NYLON,low,9991,0.33303333333333335,15.824130013450707,7.483435091582424,8.50965869282354,23.539085176658993,0.05803629355632255
SLEEP_POD_NYLON,mid,9991,0.33303333333333335,23.52812505416751,7.721749574617156,8.572615353818437,23.388649784806326,0.05241016288798206
SLEEP_POD_NYLON,high,9991,0.33303333333333335,38.06963514109249,7.724852367130417,8.611750575517966,23.169352417175457,0.05003267602045898
SLEEP_POD_COTTON,low,9991,0.33303333333333335,19.166332661685157,9.045190671604445,9.917525773195877,21.728755880292262,0.014657908186472437
SLEEP_POD_COTTON,mid,9991,0.33303333333333335,28.965501988315,9.302722450205184,10.018516664998499,21.695425883294966,0.016242078757088396
SLEEP_POD_COTTON,high,9991,0.33303333333333335,46.14612301250702,9.518466619957962,10.215193674306876,21.79241317185467,0.015178229481249257
