product,regime,n_ticks,frac_time,rv_50_mean,abs_ret_mean,spread_mean,depth_l1_mean,abs_obi_l1_mean
OXYGEN_SHAKE_CHOCOLATE,low,9991,0.33303333333333335,15.795249077288478,7.415073566209589,12.080572515263738,36.66469822840556,0.019905475729456206
OXYGEN_SHAKE_CHOCOLATE,mid,9991,0.33303333333333335,23.61300255470189,7.704934440996897,12.200480432389151,36.403663296967274,0.021157232969675376
OXYGEN_SHAKE_CHOCOLATE,high,9991,0.33303333333333335,38.48991795535911,7.961415273746372,12.275447903112802,36.46061455309779,0.022467228831279
OXYGEN_SHAKE_MINT,low,9991,0.33303333333333335,16.288676619658247,7.756130517465719,12.490141127014313,36.42708437593834,0.022717901688751492
OXYGEN_SHAKE_MINT,mid,9991,0.33303333333333335,24.58692239956512,7.97637874086678,12.612651386247624,36.529176258632766,0.020060199474202383
OXYGEN_SHAKE_MINT,high,9991,0.33303333333333335,39.81701982225697,7.969422480232209,12.676909218296467,36.57271544389951,0.020751836367456703
OXYGEN_SHAKE_GARLIC,low,9991,0.33303333333333335,19.51446443404472,9.332999699729756,14.804524071664497,36.6812130917826,0.021720627580096692
OXYGEN_SHAKE_GARLIC,mid,9991,0.33303333333333335,29.025211726844358,9.587879091182064,15.12621359223301,36.56160544490041,0.020173728393447173
OXYGEN_SHAKE_GARLIC,high,9991,0.33303333333333335,47.776737867384455,9.739315383845462,15.234310879791813,36.28615754178761,0.021635581556866713
OXYGEN_SHAKE_MORNING_BREATH,low,9991,0.33303333333333335,16.400703407617915,7.828295465919328,12.627364628165349,36.46481833650285,0.020966530865669807
OXYGEN_SHAKE_MORNING_BREATH,mid,9991,0.33303333333333335,23.758212394345335,8.016965268741867,12.79781803623261,36.5779201281153,0.020108872029107994
OXYGEN_SHAKE_MORNING_BREATH,high,9991,0.33303333333333335,38.46646904022189,8.264688219397458,12.922530277249525,36.48623761385247,0.022454534635632777
OXYGEN_SHAKE_EVENING_BREATH,low,9991,0.33303333333333335,15.347178690368775,7.214693223901511,11.835351816634972,36.50015013512161,0.022706026586117582
OXYGEN_SHAKE_EVENING_BREATH,mid,9991,0.33303333333333335,23.00289865095469,7.541937743969573,11.825743168851966,36.48083274947453,0.020888819409875286
OXYGEN_SHAKE_EVENING_BREATH,high,9991,0.33303333333333335,36.86075347783878,7.333149834851366,11.919927935141628,36.54799319387449,0.019935091534417707
