product,signal,ic_h1,n_h1,t_h1,p_h1,ic_h10,n_h10,t_h10,p_h10,ic_h100,n_h100,t_h100,p_h100,ic_h1000,n_h1000,t_h1000,p_h1000,significant
OXYGEN_SHAKE_CHOCOLATE,neg_zscore_mid_50,0.024355899153457768,29948,4.1043881847378465,4.0538628180764036e-05,0.010319579105297358,29921,0.7291309778442044,0.46592154704306665,0.023416846287656282,29651,0.9099256030467081,0.3628617462856285,0.023894271519544152,26951,0.9444731303825498,0.3449279262770597,True
OXYGEN_SHAKE_CHOCOLATE,neg_zscore_vwap_50,-0.00963720484922606,28341,-1.7640079116400509,0.07773064718392875,-0.01306182335375166,28314,-1.0240372013485914,0.30581770396456553,0.006115676388382508,28044,0.2300765874078863,0.8180322574457273,0.04433390253540729,25455,1.8654258546645168,0.06212173613138461,False
OXYGEN_SHAKE_CHOCOLATE,obi_l1,0.057498356556328116,29997,11.094381116409393,0.0,0.02798179428566828,29970,4.828630874748255,1.3747496958593786e-06,0.011595605446360777,29700,2.029708041840086,0.04238622498656075,-0.003982334895586449,27000,-0.6163178216444832,0.5376847788646111,True
OXYGEN_SHAKE_CHOCOLATE,obi_l3,-0.05274292856395742,29997,-9.903473305983576,0.0,-0.027075531272050393,29970,-4.694889482958008,2.6675090245564803e-06,-0.011804557555320151,29700,-2.071245981731886,0.038335814529368406,0.0020129043205247754,27000,0.29165060874317134,0.7705537765654684,True
OXYGEN_SHAKE_CHOCOLATE,momentum_10,-0.037773690706633216,29987,-4.949360654216024,7.445766321279024e-07,-0.02443771469996688,29960,-1.782775091895193,0.07462292193404796,-0.013615181997734604,29690,-0.8953367471747391,0.37060710219398496,-0.01991789087817699,26990,-1.391159868360354,0.16417695371604824,True
OXYGEN_SHAKE_CHOCOLATE,neg_spread,0.007147596763231531,29997,1.1728805845840715,0.2408436964489591,0.006349385901999976,29970,0.6489356810946806,0.5163799505189983,0.01114288087550802,29700,0.468168938641047,0.6396637828930394,-0.00829298287932084,27000,-0.09955155062820464,0.9207003596582122,False
OXYGEN_SHAKE_CHOCOLATE,trade_imbalance,0.007640158087500024,29997,1.293551936104187,0.1958202335656145,0.021880290334331084,29970,1.5319928479191536,0.12552419967561756,-0.029983204050886735,29700,-1.195374793088925,0.2319406295739257,-0.05869867623266928,27000,-1.7431023821040859,0.08131573259955305,False
OXYGEN_SHAKE_MINT,neg_zscore_mid_50,-0.006926897771696077,29948,-1.1995429222521683,0.23031690537871552,-0.023697061663106114,29921,-1.658123691902058,0.0972925027925875,-0.015502900875701647,29651,-0.5320394247490112,0.5946986902285429,0.006337990967070615,26951,0.15077913447814661,0.8801499463453832,False
OXYGEN_SHAKE_MINT,neg_zscore_vwap_50,-0.004506383602247786,29033,-0.7756940987769346,0.4379296250483724,-0.009814054799912781,29006,-0.7093052137832172,0.4781350936563906,-0.0038720355079347245,28738,-0.13641114696150242,0.8914962620490849,0.0006970260101913919,26142,0.017580643267400293,0.9859733987263708,False
OXYGEN_SHAKE_MINT,obi_l1,0.05470258945462075,29997,9.624856833725298,0.0,0.02339963655892785,29970,4.036683325486948,5.421216628120895e-05,0.01741803266560211,29700,2.953700439997307,0.0031398862962295215,0.004143337609236083,27000,0.6731704119456592,0.5008388825286347,True
