product,regime,n_ticks,frac_time,rv_50_mean,abs_ret_mean,spread_mean,depth_l1_mean,abs_obi_l1_mean
ROBOT_VACUUMING,low,9991,0.33303333333333335,15.191505557404412,7.203833450105095,6.717545791212091,17.184065659093182,0.1692868363599786
ROBOT_VACUUMING,mid,9991,0.33303333333333335,22.634366829176358,7.443198878991092,6.74146732058853,17.22980682614353,0.1769752612035972
ROBOT_VACUUMING,high,9991,0.33303333333333335,36.2346293939947,7.382594334901412,6.80022019817836,17.02632369132219,0.16920613262181922
ROBOT_MOPPING,low,9991,0.33303333333333335,17.944719609292246,8.666900210189171,7.867781002902612,14.422980682614353,0.11263672209880493
ROBOT_MOPPING,mid,9991,0.33303333333333335,26.844009449223133,8.984736262636373,7.981283154839355,14.03783405064558,0.09613676205674841
ROBOT_MOPPING,high,9991,0.33303333333333335,42.77830482267623,8.952957661895706,8.063256931238115,13.922930637573817,0.09207523807565864
ROBOT_DISHES,low,9991,0.33303333333333335,15.09345044033756,7.318536683014713,7.26663997597838,15.849864878390552,0.12576215211595695
ROBOT_DISHES,mid,9991,0.33303333333333335,27.613615277913095,8.413722350115103,7.227004303873486,15.902912621359222,0.13036102249185638
ROBOT_DISHES,high,9991,0.33303333333333335,46.339315291919135,8.452006806125514,7.556801121008908,13.945150635572015,0.07123421015464855
ROBOT_LAUNDRY,low,9991,0.33303333333333335,16.442628713840563,7.693674306876188,7.119507556801121,16.299469522570313,0.19375846800124435
ROBOT_LAUNDRY,mid,9991,0.33303333333333335,24.83496867973444,7.897307576819137,7.157441697527775,16.171254128715844,0.18923919119246407
ROBOT_LAUNDRY,high,9991,0.33303333333333335,39.78522138965288,7.937743969572615,7.217495746171554,15.814132719447503,0.1775198970354838
ROBOT_IRONING,low,9991,0.33303333333333335,14.450445963988768,6.700580522470223,6.200580522470223,14.867180462416174,0.00912481858326253
ROBOT_IRONING,mid,9991,0.33303333333333335,21.76693156762519,6.905364828345511,6.3740366329696725,16.692022820538483,0.010891390696833848
ROBOT_IRONING,high,9991,0.33303333333333335,35.803269948680914,7.288259433490141,6.601641477329597,18.52066860174157,0.012152086172779504
