product,signal,ic_h1,n_h1,t_h1,p_h1,ic_h10,n_h10,t_h10,p_h10,ic_h100,n_h100,t_h100,p_h100,ic_h1000,n_h1000,t_h1000,p_h1000,significant
PEBBLES_XS,neg_zscore_mid_50,0.009173053473779832,29948,1.600438313668019,0.10950138125441944,0.031867284685567134,29921,2.2365451612792753,0.025316082503420878,0.039112473694610614,29651,1.3419044448690285,0.17962698037641145,0.05898483422555424,26951,2.1443990535451043,0.032000926038485256,False
PEBBLES_XS,neg_zscore_vwap_50,-0.0053074429704615044,26997,-0.8734202478089013,0.38243405865746727,-0.0004026715770266908,26970,-0.028140613420344088,0.9775500020630576,-0.009576650063242972,26700,-0.3552127516335701,0.7224302124224815,0.006337702728518626,24147,0.198088473035913,0.8429758433237589,False
PEBBLES_XS,obi_l1,0.01739655974678433,29997,3.095206013818496,0.001966762378190934,0.00062402470389438,29970,0.10363332681420762,0.9174603390773453,0.005704532727505373,29700,0.9309644622430625,0.35187194742627415,-0.005735795507663742,27000,-0.7278955978109553,0.46667749817455384,True
PEBBLES_XS,obi_l3,-0.0277553808383708,29997,-4.66605753477986,3.070337625699082e-06,-0.004939751824360222,29970,-0.8146530982280122,0.41527090738253225,-0.0038403889835846258,29700,-0.6860661378936326,0.49267140303757295,0.0025863870769596143,27000,0.4374553270032013,0.6617811672083569,True
PEBBLES_XS,momentum_10,-0.0020601166395198055,29987,-0.35983499548453524,0.7189705311049619,-0.03335094212359696,29960,-2.600924434818031,0.009297293067557666,-0.026973739308558384,29690,-1.5787226169932922,0.11439969477116074,-0.04189208969843679,26990,-2.7505646889059427,0.005949264372973717,False
PEBBLES_XS,neg_spread,0.013808337768646876,29997,2.397571458233879,0.016504161451984967,0.026415081676479726,29970,1.9408824192465481,0.0522725409255651,0.07994544659709202,29700,2.062243959666994,0.03918451541571888,0.2766111201267252,27000,2.513126207777299,0.011966651599457423,False
PEBBLES_XS,trade_imbalance,0.0079735457512442,29997,1.3893715523355459,0.16471979614229415,0.025646949085279293,29970,1.8851341392108383,0.05941172992456689,0.030129022687695614,29700,1.2046613016710894,0.22833408104681485,0.015179348497105054,27000,0.7805907736464324,0.4350432199869734,False
PEBBLES_S,neg_zscore_mid_50,-0.0033407972987521736,29948,-0.5804690536268522,0.5615983498800916,-0.009085134379282728,29921,-0.6573310030867794,0.5109681057501398,0.008415931865473658,29651,0.3105818151907036,0.7561185533404242,0.0543267139195454,26951,2.3632376800281287,0.01811604680153356,False
PEBBLES_S,neg_zscore_vwap_50,-0.00012696742678126126,27006,-0.020886593454195843,0.9833361211662022,0.004202306796119735,26979,0.299628841462126,0.7644602820659199,0.014538432973788137,26709,0.5295806695886668,0.596402699727391,0.04037531648092405,24208,1.7469494374371848,0.08064610918823778,False
PEBBLES_S,obi_l1,0.035794743553226635,29997,6.256366900714458,3.9404901563955264e-10,0.012253447627131748,29970,2.0119889675226506,0.04422109997608348,-0.006523874827089957,29700,-1.096091574575795,0.2730387014200988,-0.007238143998377629,27000,-1.3735843629190354,0.16957075419746115,True
PEBBLES_S,obi_l3,-0.03429305409520782,29997,-6.210732684382942,5.273812497819108e-10,-0.013450836285901695,29970,-2.1719671476323357,0.029858140977256697,0.007781654598981708,29700,1.3011889940805548,0.19319377156629924,0.0025802452072504083,27000,0.4763868701150684,0.633798786990456,True
PEBBLES_S,momentum_10,-0.0024227355770460456,29987,-0.4236924776154663,0.671790101909649,0.007745991540333559,29960,0.6042541056398858,0.5456747139359661,0.0098207363181421,29690,0.5728317280297607,0.5667586341946076,-0.03143931885112747,26990,-2.3401065189277035,0.01927824066823547,False
PEBBLES_S,neg_spread,0.011036054838895694,29997,1.9202452096917262,0.05482693349605183,0.019688917579200382,29970,1.7126300835635613,0.08678061514184954,0.06423955554037471,29700,1.7674331737828275,0.07715571134450805,0.19177737017973734,27000,2.014940120423606,0.043910923563776016,False
PEBBLES_S,trade_imbalance,-0.002264510611435852,29997,-0.391439299471994,0.6954725482278281,0.001982248874365588,29970,0.13950002792162694,0.8890550338771779,-0.04618728765413678,29700,-1.8799484259027994,0.06011510714896873,-0.03561772615419125,27000,-1.9235451939627422,0.054411616419958175,False
PEBBLES_M,neg_zscore_mid_50,0.0014784148195355845,29948,0.2559816365742655,0.7979650169097705,0.010094095818718665,29921,0.7062065917567277,0.4800596716966059,0.023160380115510353,29651,0.856202122849702,0.391885988584443,0.022840638390088947,26951,0.8082816745424262,0.41892844944155394,False
PEBBLES_M,neg_zscore_vwap_50,0.0017696015375869554,25233,0.2792204184865637,0.780075674858161,-0.0003742870332838655,25206,-0.025156067248198702,0.9799304791126544,0.034460833319203944,24957,1.216470591760885,0.22380570714102843,-0.0251589755313599,22607,-0.7085743706500603,0.4785886455383219,False
PEBBLES_M,obi_l1,0.026708887420308868,29997,4.59303367658207,4.368485328809513e-06,0.006342920706363982,29970,1.1335395307553247,0.2569877502978879,0.002531223493748614,29700,0.43503482714077407,0.6635371481460428,-0.0014976426734011174,27000,-0.24213611600748455,0.8086746941640239,True
PEBBLES_M,obi_l3,-0.030552068907664483,29997,-5.120807440973266,3.042301810474157e-07,-0.009426657371443048,29970,-1.644298901835229,0.10011447607274682,-0.0030821618621378164,29700,-0.4856114788332916,0.6272426563152589,0.0035964940065431436,27000,0.6142314871108681,0.5390623691448198,True
PEBBLES_M,momentum_10,0.006096461551755988,29987,1.0628942410232538,0.2878299149693113,0.008414906079113202,29960,0.6581319379195766,0.510453354963041,-0.011419347944150832,29690,-0.6951386439314992,0.48696841903037713,-0.017165178121654714,26990,-1.064044739490437,0.2873084325545405,False
PEBBLES_M,neg_spread,0.01612405796283818,29997,2.7390923055311083,0.006160907336510313,0.025886376703687566,29970,2.651314468868431,0.008017915027614064,0.06928013668926572,29700,2.6162500553210615,0.008890142526976952,0.21669578992026056,27000,2.3830169036327398,0.017171405834254472,True
PEBBLES_M,trade_imbalance,0.008638219311553832,29997,1.50550168570511,0.13219514379445974,0.014583456137043493,29970,1.042801310698901,0.29704032418178183,0.040339085147961994,29700,1.674636254868028,0.09400562140515212,0.03672481510272704,27000,1.685008188849527,0.09198699159923596,False
PEBBLES_L,neg_zscore_mid_50,0.0054272561690253025,29948,0.9349977594323252,0.3497894541101454,0.027192310016785834,29921,1.9013202632025639,0.057260076520870395,0.023468814605237465,29651,0.8108195136124243,0.4174693266436922,0.011595103571169947,26951,0.4797344432400365,0.6314162331981013,False
PEBBLES_L,neg_zscore_vwap_50,0.0044422482653139585,26539,0.7366480189309477,0.4613364253947432,0.02761847969649752,26512,1.9963732499350229,0.04589331027659682,0.00849872537771985,26242,0.32697545710693604,0.7436864482159828,-0.0036248708314913763,23751,-0.14706302752804945,0.8830822722788281,False
PEBBLES_L,obi_l1,0.029456782250539614,29997,5.209848445778789,1.8899494813595652e-07,0.009570030619445934,29970,1.5972845546214287,0.11020229211460841,0.0035752115253463224,29700,0.5861210402097782,0.5577941780891966,-0.004666055575083571,27000,-0.8556123104768678,0.3922122583483698,True
PEBBLES_L,obi_l3,-0.029742971914429567,29997,-5.183909662419002,2.1728220733763237e-07,-0.005604671337842169,29970,-0.9402587155199361,0.34708487060543236,0.0027893338743410073,29700,0.4590184375499557,0.6462209259361547,0.006951252467236398,27000,1.163207041913744,0.24474551013296209,True
PEBBLES_L,momentum_10,-0.004036493218907139,29987,-0.6932357554653793,0.48816161287170434,-0.028233413408938274,29960,-2.139146133808368,0.032423835108488896,-0.009094417810231627,29690,-0.47540082479961276,0.634501306696007,-0.007331612311380277,26990,-0.479811695993665,0.6313612954820111,False
PEBBLES_L,neg_spread,0.008938613652609584,29997,1.5431376107077246,0.1227973909180482,0.019920452304126923,29970,2.0574833916825614,0.039639750881868,0.054364503852538625,29700,2.075990902562161,0.037894792403075916,0.1633826978118257,27000,2.0983239867094627,0.03587653500068155,False
PEBBLES_L,trade_imbalance,-0.0007675848685139179,29997,-0.13497005905238932,0.892635547095427,-0.001684369334596964,29970,-0.12194860954605309,0.902939718031806,0.010041767625458959,29700,0.41994178992739556,0.6745279781496827,0.023348233400191994,27000,1.0105401724135104,0.31223656284970547,False
PEBBLES_XL,neg_zscore_mid_50,0.0002985423612622978,29948,0.05140988918126975,0.9589989047679675,0.025296940359458817,29921,1.789716090735596,0.07349956431147686,0.07759049504485509,29651,2.9818134499522992,0.0028654654597690676,0.05285782687845856,26951,2.6536785634384925,0.007961963174741404,True
PEBBLES_XL,neg_zscore_vwap_50,0.01684424192163475,26689,2.699813459550601,0.006937836437026279,0.033759902031804075,26662,2.42536516054082,0.015292995638199303,0.07330244288688383,26476,2.7356654380639376,0.0062254284253209224,0.015510012654928388,23867,0.6156430767195475,0.5381301141323598,True
PEBBLES_XL,obi_l1,0.024451696063970223,29997,4.251928470653231,2.119375585518668e-05,0.010516355991042253,29970,1.7915591790951957,0.07320360698111972,0.0037057694460108505,29700,0.6129331814824432,0.5399205220490482,0.012057022279583697,27000,2.328639684075862,0.019878161894311575,True
PEBBLES_XL,obi_l3,-0.025106158836282897,29997,-4.358769559208849,1.3079574782137726e-05,-0.010816244146193326,29970,-1.7520090300087148,0.07977225520861553,-0.011142580817687273,29700,-1.8705878537250364,0.06140222945469764,-0.012213087355428632,27000,-1.7995660578494432,0.07192918459381792,True
PEBBLES_XL,momentum_10,0.0074995516201721785,29987,1.2978931496424497,0.19432405437448663,0.0008603431283976534,29960,0.06671773323195039,0.9468064166888888,-0.036879655062535835,29690,-2.313806549029911,0.02067833597741675,-0.0305485657965565,26990,-2.4074420063654465,0.016064713455509194,False
PEBBLES_XL,neg_spread,0.009421396386710586,29997,1.6372335733816008,0.10158167449757327,0.023618031952076422,29970,1.8732221796378599,0.06103771078019071,0.07393844861943977,29700,2.0219547542168788,0.04318102635879928,0.24709128035664454,27000,2.3084423554360844,0.02097454550593225,False
PEBBLES_XL,trade_imbalance,-0.0068091767095324355,29997,-1.1856976559209347,0.23574172059157683,-0.020005190221982584,29970,-1.4338391140160582,0.15161818014966433,-0.016316893723204506,29700,-0.7219993230284449,0.47029489373546607,-0.021302630626176596,27000,-0.9758964599552027,0.32911577658895963,False
