product,signal,ic_h1,n_h1,t_h1,p_h1,ic_h10,n_h10,t_h10,p_h10,ic_h100,n_h100,t_h100,p_h100,ic_h1000,n_h1000,t_h1000,p_h1000,significant
UV_VISOR_AMBER,neg_zscore_mid_50,-0.002188356236620752,29948,-0.379377773925727,0.7044073529739805,-0.0014492182642979008,29921,-0.10156753576739634,0.9190999488560991,0.00193650340267846,29651,0.06806435101251422,0.9457344082904888,0.027001783012793903,26951,0.9699275314296137,0.33208261574001097,False
UV_VISOR_AMBER,neg_zscore_vwap_50,-0.002386387039167255,28431,-0.4073922652086225,0.6837199069728217,-0.015754205866336347,28404,-1.1591304590369043,0.2464030119880829,-0.022821157482499153,28134,-0.7489538770620338,0.4538850054214709,0.020247939792601703,25501,0.6500084504757594,0.5156867630865283,False
UV_VISOR_AMBER,obi_l1,0.058910535026054096,29997,10.314623722217453,0.0,0.019199039574641412,29970,3.340817937709974,0.0008353197928729905,0.0148872203718853,29700,2.3664430420881755,0.017959937568032824,0.006740117195925414,27000,1.1034732947601036,0.2698216825306319,True
UV_VISOR_AMBER,obi_l3,-0.05750302442106459,29997,-9.886693599637034,0.0,-0.020598781110055156,29970,-3.487000578612183,0.0004884703006364788,-0.015664846950716706,29700,-2.5619836979730475,0.010407620355677327,-0.010940578276065153,27000,-2.095096708148158,0.03616239651877651,True
UV_VISOR_AMBER,momentum_10,0.0026678938435641232,29987,0.4461983543778714,0.6554539715328769,0.0012976413535723535,29960,0.09379522808438619,0.9252718224118681,0.008000335656252947,29690,0.44945044593146066,0.6531067476751915,-0.02139018864932141,26990,-1.3300282044195515,0.18350897869875715,False
UV_VISOR_AMBER,neg_spread,0.01814352179830305,29997,2.965675576247516,0.003020188971832205,0.03389641413407311,29970,2.6041226915837945,0.009210977683994814,0.08665529103497241,29700,2.3323839047113593,0.01968050406712818,0.29196168166656805,27000,3.474647357198497,0.0005115253251823937,True
UV_VISOR_AMBER,trade_imbalance,-0.00414456831720189,29997,-0.7141244206388385,0.4751502465017423,-0.006814609197418417,29970,-0.46538747350270093,0.6416540030523907,-0.003187151666916364,29700,-0.12546142062572138,0.9001582655408207,-0.03952260233788846,27000,-1.6337833073754504,0.10230435857005049,False
UV_VISOR_MAGENTA,neg_zscore_mid_50,0.008753514516155076,29948,1.517683201443651,0.12909428087645636,0.031155665249572383,29921,2.1903813469684947,0.028496591659983306,0.06242690127933878,29651,2.3510192017878335,0.018722067680366328,0.0156735837667554,26951,0.5195341000311224,0.6033883397223283,False
UV_VISOR_MAGENTA,neg_zscore_vwap_50,0.0025062069518060055,27111,0.4151073016438499,0.6780633544994241,0.010149911794765758,27084,0.7313526517473701,0.46456377803227555,0.023138173471828657,26814,0.8632596033123775,0.3879947494893812,0.020128058993046996,24389,0.5681724585696005,0.569917870698254,False
UV_VISOR_MAGENTA,obi_l1,0.0592394837420382,29997,9.719055599127946,0.0,0.024530405348654378,29970,4.38586174600233,1.1552748570009541e-05,0.00912637939427959,29700,1.541974846782309,0.12307970607082175,0.0006120948576254411,27000,0.0904634927837967,0.9279189035053825,True
UV_VISOR_MAGENTA,obi_l3,-0.05909278680429672,29997,-9.746745293760847,0.0,-0.021761422854821626,29970,-3.8795164029129845,0.00010466434341438458,-0.006972181918879234,29700,-1.22172606518977,0.22181123598392039,0.0009036537876466815,27000,0.1654804821695391,0.8685658110127663,True
UV_VISOR_MAGENTA,momentum_10,-0.005437699769997921,29987,-0.9371113531393821,0.3487012820977522,-0.02153788187934103,29960,-1.6498607624697068,0.09897141756984018,-0.04247114419552948,29690,-2.675189012392249,0.007468712941411715,-0.014330566445164283,26990,-0.8705674093551375,0.3839903978544119,True
UV_VISOR_MAGENTA,neg_spread,0.010483710563540131,29997,1.701021893704335,0.08893887609466633,0.019614192415396255,29970,2.3053294506147393,0.021148129344639832,0.055364835916106955,29700,2.5887747289496743,0.009631808151902455,0.15534427488077596,27000,2.023181495242087,0.04305443879272697,True
UV_VISOR_MAGENTA,trade_imbalance,0.0032708874886941005,29997,0.5594450989250223,0.5758579898415552,-0.005805211968612596,29970,-0.4048876531133439,0.6855600944684717,0.026773910832798314,29700,1.1145305958782028,0.26505162624130874,0.016059807916320716,27000,0.497960870595865,0.6185116221773586,False
UV_VISOR_ORANGE,neg_zscore_mid_50,-0.005448419482659011,29948,-0.9408752432529776,0.3467687958256658,-0.01862642074811271,29921,-1.2876013463383118,0.19788477044729103,0.01764488975548965,29651,0.7033528264327016,0.48183589708790264,0.020264301825099834,26951,0.7165105108468313,0.47367617968452436,False
UV_VISOR_ORANGE,neg_zscore_vwap_50,-2.7610490469008864e-05,27579,-0.004628276366225869,0.9963071829282011,-0.001917049413380752,27552,-0.1360154825820023,0.8918090413812287,0.007957104166594406,27282,0.291155497531844,0.7709323966076544,-0.013509351990087492,24582,-0.4468675101439808,0.6549707236824629,False
UV_VISOR_ORANGE,obi_l1,0.05776227902609952,29997,9.90289089338227,0.0,0.019026407713294318,29970,3.2878281628705137,0.0010096344407664049,0.006676653441029755,29700,1.1081619144473147,0.26779189566850947,0.012160897336171036,27000,1.9548898956414076,0.05059606745038159,True
UV_VISOR_ORANGE,obi_l3,-0.05673936586663391,29997,-9.783361082952437,0.0,-0.017772676389102713,29970,-3.1180241564499265,0.0018206788016847941,-0.004446216293780702,29700,-0.7938018854866153,0.4273107748342797,-0.009337627134600571,27000,-1.5358370848313103,0.12457834180220906,True
UV_VISOR_ORANGE,momentum_10,0.0005608603484162618,29987,0.09604078978204995,0.9234881767146208,0.02049753179184787,29960,1.5241316811206977,0.12747582004411018,-0.008014696913882562,29690,-0.5117697255949899,0.6088121807824565,-0.004851496721784892,26990,-0.269442302132588,0.7875893369779761,False
UV_VISOR_ORANGE,neg_spread,0.023080914398192785,29997,3.8496160681158895,0.00011830311410565564,0.012383294752393857,29970,1.4519459117607023,0.14651664523116814,0.02565919380495523,29700,1.1848154014406238,0.23609044176815486,0.12161517563838448,27000,1.9159156687971173,0.05537583073231134,True
UV_VISOR_ORANGE,trade_imbalance,-0.0004922020158545214,29997,-0.08613088692653686,0.9313623706340406,0.00263122373137133,29970,0.18184655835936434,0.8557031453323249,-0.026633864052184077,29700,-1.1275307517223643,0.25951814622884806,-0.0066408081462924285,27000,-0.24185506125164993,0.8088924723877855,False
UV_VISOR_RED,neg_zscore_mid_50,0.0009206961359164908,29948,0.15935685081852818,0.8733877324790076,-0.010765110281424772,29921,-0.7723852821207571,0.43988626827021515,-0.044761427541333484,29651,-1.4736184796278349,0.14058434293492805,0.012388533842645478,26951,0.3520720108172281,0.7247842583562356,False
UV_VISOR_RED,neg_zscore_vwap_50,-0.006734813392018304,29948,-1.1565792293086261,0.24744431238003095,-0.016848366804534703,29921,-1.217809620779079,0.22329632745619366,0.00836200953241327,29651,0.30759847625010944,0.758387879805382,0.0490916953864636,26951,1.4721530969326349,0.14097953986272715,False
UV_VISOR_RED,obi_l1,0.059118039021817975,29997,9.893149587825514,0.0,0.02395108522695988,29970,4.0663102401087725,4.776334263900672e-05,-0.001421464117417567,29700,-0.25735174259289473,0.7969072523215952,-0.011752415962539101,27000,-2.381164921025318,0.017257983578006897,True
UV_VISOR_RED,obi_l3,-0.05287493177811661,29997,-8.877684411255844,0.0,-0.020433257682027587,29970,-3.416863585053206,0.0006334701298049694,0.00043426462428117874,29700,0.0816791661277678,0.9349018460142102,0.005258163753005847,27000,0.9234009484282377,0.3557982976607035,True
UV_VISOR_RED,momentum_10,-0.007169759394731761,29987,-1.2272922155004926,0.2197127803902701,-0.010750948080316949,29960,-0.8264708196495913,0.4085370644063464,0.018311207438139892,29690,0.9567276594909427,0.3387047335155495,-0.014726413070378482,26990,-0.812531841298349,0.4164865234927757,False
UV_VISOR_RED,neg_spread,0.012124348734043297,29997,1.9856789050464305,0.047068988789499056,0.012946185921894088,29970,1.430671133325379,0.1525244901172984,0.04904124866431707,29700,2.0724379234198302,0.03822461977242053,0.14314429286621308,27000,2.777515864053984,0.005477616608482672,True
UV_VISOR_RED,trade_imbalance,0.006718503927767321,29997,1.1525545594118014,0.24909326351438876,0.008209481973206586,29970,0.5778829421474354,0.5633431524907346,0.0072851864797964,29700,0.2922521007105411,0.7700938788910618,-0.017072191557091467,27000,-0.647226374034655,0.5174854443355343,False
UV_VISOR_YELLOW,neg_zscore_mid_50,0.003984594912142195,29948,0.690211745031963,0.49006103839411796,0.01886904270517621,29921,1.319804478366136,0.1869003060175196,0.024395358091488413,29651,0.9085718060994435,0.36357619449376055,-0.005515460050261577,26951,-0.15174536366305666,0.8793877764178171,False
UV_VISOR_YELLOW,neg_zscore_vwap_50,0.0009780528296249368,28277,0.1623999828605008,0.8709908843348411,0.0030846516105477646,28250,0.21922761143685304,0.826472747774845,0.002120843094574395,27980,0.07829640916480662,0.9375922737674829,0.00888679195348903,25352,0.27408134586248095,0.7840221089740478,False
