product,regime,n_ticks,frac_time,rv_50_mean,abs_ret_mean,spread_mean,depth_l1_mean,abs_obi_l1_mean
UV_VISOR_AMBER,low,9991,0.33303333333333335,13.118915629898465,6.095686117505755,10.011910719647682,36.54398959063157,0.02166452769228714
UV_VISOR_AMBER,mid,9991,0.33303333333333335,19.91189250424399,6.383845460914824,10.332699429486539,36.58522670403363,0.02277737019742395
UV_VISOR_AMBER,high,9991,0.33303333333333335,31.869691386009002,6.559153237914122,10.613952557301571,36.48023220898809,0.02028964467722643
UV_VISOR_MAGENTA,low,9991,0.33303333333333335,18.709177092623452,8.743118806926233,13.987388649784807,36.5916324692223,0.019854475274079117
UV_VISOR_MAGENTA,mid,9991,0.33303333333333335,27.634962784505394,8.947853067760985,14.117005304774297,36.531778600740665,0.020899121432567582
UV_VISOR_MAGENTA,high,9991,0.33303333333333335,42.956337617226744,9.031178060254229,14.170153137824041,36.40556500850766,0.022776340823763883
UV_VISOR_ORANGE,low,9991,0.33303333333333335,17.38335390688275,8.2780502452207,13.248823941547393,36.49224301871684,0.021616708469480425
UV_VISOR_ORANGE,mid,9991,0.33303333333333335,26.014366421078297,8.291162045841258,13.246421779601642,36.51876689020118,0.020918281733804705
UV_VISOR_ORANGE,high,9991,0.33303333333333335,42.11005861155131,8.429086177559803,13.357321589430487,36.5179661695526,0.020994947327125448
UV_VISOR_RED,low,9991,0.33303333333333335,18.313319515743608,8.712941647482735,13.953958562706436,36.55960364327895,0.020319973628975106
UV_VISOR_RED,mid,9991,0.33303333333333335,27.212623399414884,8.7558302472225,14.041737563807427,36.55369832849565,0.019747775569153716
UV_VISOR_RED,high,9991,0.33303333333333335,42.587307129417184,8.936893203883495,14.123511160044039,36.415674106696024,0.023462188332281756
UV_VISOR_YELLOW,low,9991,0.33303333333333335,18.241061323116185,8.668201381243119,13.780502452206987,36.56961265138625,0.02110425534816518
UV_VISOR_YELLOW,mid,9991,0.33303333333333335,26.779935439944943,8.743969572615354,13.911520368331498,36.495545991392255,0.0198007013065659
UV_VISOR_YELLOW,high,9991,0.33303333333333335,43.09930987902672,8.888549694725253,14.036632969672706,36.46381743569212,0.022624980875679497
